datetime,line,station,enter_04_05,exit_04_05,enter_05_06,exit_05_06,enter_06_07,exit_06_07,enter_07_08,exit_07_08,enter_08_09,exit_08_09,enter_09_10,exit_09_10,enter_10_11,exit_10_11,enter_11_12,exit_11_12,enter_12_13,exit_12_13,enter_13_14,exit_13_14,enter_14_15,exit_14_15,enter_15_16,exit_15_16,enter_16_17,exit_16_17,enter_17_18,exit_17_18,enter_18_19,exit_18_19,enter_19_20,exit_19_20,enter_20_21,exit_20_21,enter_21_22,exit_21_22,enter_22_23,exit_22_23,enter_23_24,exit_23_24,enter_00_01,exit_00_01,enter_01_02,exit_01_02,enter_02_03,exit_02_03,enter_03_04,exit_03_04,updated,ID,gu_x,gu_y,gu
202009,3호선,약수,111,7,5530,981,8971,5430,21538,12891,31989,30142,21641,17628,14255,11730,13582,11072,14224,11552,14865,12072,14634,13099,15950,14069,16927,17516,20586,23072,28070,34381,15091,22899,12103,14538,10776,13631,7016,9446,2463,5665,1,1398,0,0,0,0,0,0,20201003,3호선약수,중구,중구,중구
202009,3호선,양재,100,0,4828,2279,11887,34460,27126,92444,35034,205762,24197,106641,21063,42575,24092,31889,27037,29331,30651,34039,33538,29950,41641,30141,50368,31745,98512,40544,169433,54632,81614,38005,49889,23027,43536,19888,25259,13809,6035,8277,1,811,0,0,0,0,0,0,20201003,3호선양재,서초구,서초구,서초구
202009,3호선,연신내,259,19,23826,1723,45329,10675,117847,19208,135562,29838,72826,29978,47376,29080,42870,29697,44438,30724,43596,34692,41319,36660,42028,45834,44974,54270,44325,70839,41566,117355,29678,105493,23408,57404,20124,53564,14403,40168,4801,24228,2,1924,0,0,0,0,0,0,20201003,3호선연신내,은평구,은평구,은평구
202009,3호선,오금,2,0,3040,5,6127,1933,21144,4932,23947,11651,11810,4911,6554,3607,5486,3421,6082,4165,6159,4565,5409,4608,5081,6243,6222,6912,8187,10626,9901,17141,4320,12790,2954,8605,2574,7049,1808,6296,348,3284,1,907,1,1,0,0,0,0,20201003,3호선오금,송파구,송파구,송파구
202009,3호선,옥수,229,21,2805,954,7651,3830,19119,7116,25178,13333,16213,9250,11232,6864,9632,7391,10122,8634,11098,9974,10549,10084,11139,12289,13107,13780,14217,19458,15167,29305,9574,22003,7587,13783,6690,12081,4258,8816,1809,4488,47,492,0,0,0,0,0,0,20201003,3호선옥수,성동구,성동구,성동구
202009,3호선,을지로3가,7,0,541,809,845,6988,1509,28436,2241,63338,3062,29808,3770,13375,5247,9960,6114,9001,7680,9608,9581,8301,11261,8184,14585,7754,30838,7705,54976,8732,22958,4745,13740,2194,11848,1481,7380,936,2795,743,2,92,0,0,0,0,0,0,20201003,3호선을지로3가,중구,중구,중구
202009,3호선,일원,1,0,1742,1409,6648,7378,17345,23942,17015,20490,11231,14067,10789,12170,11212,8478,10960,9596,10364,10824,11327,8936,14713,8888,17674,7444,25713,10203,13342,15040,7215,12918,4651,7759,3123,7174,2658,6231,791,2886,1,61,0,0,1,1,0,0,20201003,3호선일원,강남구,강남구,강남구
202009,3호선,잠원,4,1,1209,582,4572,4854,10614,7223,14000,9331,8949,6606,5971,4319,5952,4642,6427,5050,6596,5737,5872,5478,6369,6196,7857,6715,9111,9098,8856,14055,6175,10190,4035,5964,3897,5097,2643,4175,675,2618,0,1,0,0,0,0,0,0,20201003,3호선잠원,서초구,서초구,서초구
202009,3호선,종로3가,7,1,460,772,1089,4743,1405,12871,1929,38203,2855,39883,4348,25508,6225,17149,6928,15376,8031,15326,10288,14578,12301,13120,15921,11747,26061,10470,46242,9625,25438,5429,12160,2526,10761,1967,6701,1283,2452,1069,4,128,0,0,0,3,0,0,20201003,3호선종로3가,종로구,종로구,종로구
202009,3호선,충무로,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,6,0,1,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,20201003,3호선충무로,중구,중구,중구
202009,3호선,학여울,1,0,355,209,1272,1748,2919,2778,3387,5461,2069,2951,1612,1660,1361,1281,1509,1512,1730,1500,1742,1669,2202,1802,2616,1878,3468,2426,4790,3512,2431,2692,1522,1625,1263,1293,813,1125,180,747,0,4,0,1,0,0,0,0,20201003,3호선학여울,강남구,강남구,강남구
202009,3호선,홍제,67,0,8349,1421,19334,8938,50844,10003,58397,21974,34123,14467,22998,13232,20761,13474,21241,14838,20130,16171,19152,17488,19199,21782,21382,24552,23625,31548,22626,52385,12311,44110,8928,24070,6813,22160,4688,14783,1342,9509,0,1,0,0,0,0,0,0,20201003,3호선홍제,서대문구,서대문구,서대문구
202009,4호선,길음,10,1,8294,1958,24770,7917,68539,11469,72534,23668,37342,17038,22488,12923,18841,14287,20080,14768,20066,17048,18643,17962,19105,21914,20673,26770,25319,37683,24481,64191,15218,53867,11759,30483,8782,26261,7381,19978,2430,11491,0,1,0,0,0,0,0,0,20201003,4호선길음,성북구,성북구,성북구
202009,4호선,남태령,24,0,432,71,852,1311,1887,2943,2233,3279,1868,1300,1250,950,1401,863,1389,969,1284,929,1500,974,1370,1092,2138,1108,2968,1317,2572,1543,1326,1245,811,783,405,813,228,445,82,291,11,56,0,0,0,0,0,0,20201003,4호선남태령,서초구,서초구,서초구
202009,4호선,노원,146,5,9943,512,20771,7084,46984,11780,48175,23106,26948,24971,19708,18676,18736,16397,19438,19315,20001,21924,20286,23153,21264,25756,23345,29682,24195,39619,26387,65518,18982,53101,20545,29452,16580,26133,12497,19311,4396,13170,9,2041,0,0,0,0,0,0,20201003,4호선노원,노원구,노원구,노원구
202009,4호선,당고개,70,1,7609,22,15781,7083,46535,7460,44313,12030,25376,10610,16559,10814,13985,9884,13923,10750,14747,11020,14122,11721,13691,14864,14079,16805,14595,21825,13465,32836,10114,32220,6166,20345,5060,17765,3428,13631,820,9090,0,659,1,1,0,0,0,0,20201003,4호선당고개,노원구,노원구,노원구
202009,4호선,동대문,241,9,5791,2663,3211,12191,4908,34294,6503,72932,10028,62064,14681,46548,20530,38717,24750,29770,26375,29724,33166,29533,38843,24313,47336,18941,76001,13213,64108,9523,27677,13087,17801,8892,19249,5186,8991,3755,3518,5281,1,77,0,0,0,0,0,0,20201003,4호선동대문,종로구,종로구,종로구
202009,4호선,동대문역사문화공원,262,1,7294,1374,4046,10514,5623,23490,6561,60846,5817,30795,6337,19259,9026,16891,11299,14739,12206,15303,16325,15500,20329,13333,24731,12005,41297,12664,59416,13468,34640,22359,22956,10158,20580,6331,14015,4084,5540,4018,1,344,0,0,2,1,0,0,20201003,4호선동대문역사문화공원,중구,중구,중구
202009,4호선,동작,31,0,467,233,1377,2763,4026,3851,4990,5780,3662,3517,3108,3078,3061,2667,2879,2723,2997,3137,3421,3498,3864,3947,4331,3983,5636,5189,6807,6730,3763,4577,2789,2879,2665,2405,1750,1510,614,1005,2,285,0,0,0,0,0,0,20201003,4호선동작,동작구,동작구,동작구
202009,4호선,명동,39,0,537,933,1870,11684,2572,34894,3946,86765,5222,50797,6240,27262,8959,23365,11374,21559,15689,22811,18794,21378,23947,20131,32104,18019,47218,18024,84339,16494,39494,9679,30581,4448,25706,2880,11801,1715,2769,1044,4,131,0,0,3,1,0,0,20201003,4호선명동,중구,중구,중구
202009,4호선,미아,37,2,10091,1468,18305,4972,43395,12678,48178,26094,28398,14804,19279,12583,17213,12636,17539,12997,17167,14528,18589,15924,18742,20169,18335,22256,19461,27753,22406,43021,13681,35475,9231,20783,7384,19344,4887,13790,1849,8630,0,21,1,1,0,0,0,0,20201003,4호선미아,강북구,강북구,강북구
202009,4호선,미아사거리,54,1,13158,2050,32100,7442,83000,15641,91320,29570,50829,29732,32257,22741,30237,22862,29979,24389,30726,26722,30116,30256,31673,36938,34064,41773,33920,56234,36174,91348,27055,73291,27236,40568,15608,35336,10071,25395,4245,13791,1,1,0,0,0,0,0,0,20201003,4호선미아사거리,강북구,강북구,강북구
202009,4호선,사당,99,3,9207,803,19780,12950,54482,18246,71292,28403,49816,21404,27996,15838,22498,16692,24412,18192,25054,18909,23596,18840,22710,22614,24177,29746,30612,42714,37241,64512,25272,46636,22053,26162,22042,23353,16580,18443,5762,11575,9,2477,6,6,0,0,0,0,20201003,4호선사당,동작구,동작구,동작구
202009,4호선,삼각지,5,1,504,300,1565,3710,4211,8855,5647,21787,4008,8812,2817,5076,3034,4270,3671,4476,4214,4471,4208,4390,4891,4491,6495,4971,10461,6624,19516,9318,8046,6329,5266,3282,4981,2911,3028,2279,1238,1664,1,225,0,0,0,0,0,0,20201003,4호선삼각지,용산구,용산구,용산구
202009,4호선,상계,62,1,11575,227,31357,6259,76660,11605,67808,17553,34242,14082,22655,12802,19675,12754,20315,15261,20181,15460,19024,16696,18864,20793,19151,25512,19022,33292,19181,56059,12773,54658,8985,30530,8164,27121,7833,20837,2002,14322,2,315,0,0,0,0,0,0,20201003,4호선상계,노원구,노원구,노원구
202009,4호선,서울역,155,1,3783,415,4409,7802,9599,26030,12107,65377,8140,30352,6629,13738,7630,12060,8310,13566,9018,13849,8954,13635,10701,14834,12263,15466,29371,19286,50855,19770,16362,14860,10015,9984,8831,9110,5795,6637,1962,4021,4,874,0,0,0,0,0,0,20201003,4호선서울역,용산구,용산구,용산구
202009,4호선,성신여대입구,32,2,4720,1622,14769,5752,37611,13799,46545,29510,28254,21650,19229,16243,19168,16767,20980,18859,22115,20858,22326,21236,23349,23231,26818,27086,30936,34544,36698,53941,23515,42504,20602,25032,21034,21590,16046,16790,5589,10281,0,0,0,0,0,0,0,0,20201003,4호선성신여대입구,성북구,성북구,성북구
202009,4호선,수유,76,0,19067,3192,40026,10586,96556,17669,110340,48774,64352,32459,41775,24773,36748,24891,37319,27772,37979,30743,36548,34569,36710,41065,38247,49432,43608,64240,51890,105512,30446,93378,23338,54784,21021,50209,14447,35841,6174,22537,1,36,0,0,0,0,0,0,20201003,4호선수유,강북구,강북구,강북구
202009,4호선,숙대입구,20,1,2640,805,7268,6074,13944,18714,21153,41491,13201,26646,10421,12440,10916,11280,12268,11358,12972,12367,13986,12379,14828,13189,20133,14531,27202,18105,40735,25147,20135,17733,13877,10202,12661,9727,8488,7525,3442,4689,0,1,0,0,0,0,0,0,20201003,4호선숙대입구,용산구,용산구,용산구
202009,4호선,신용산,3,0,1099,930,3386,9482,8413,28299,12436,75811,9276,45408,7701,18900,9101,14086,10007,13553,11988,14541,12949,13852,16337,14004,21168,14545,40155,16804,68744,21501,32283,14229,21133,7854,17348,6100,9929,3974,3619,2260,0,0,0,0,0,0,0,0,20201003,4호선신용산,용산구,용산구,용산구
202009,4호선,쌍문,107,17,20969,961,46623,8364,107905,13208,114405,25066,64126,17834,39212,16168,31373,17043,31353,19746,29887,21365,27217,25424,26000,32406,27885,38932,28667,54373,29638,90447,19399,87519,13638,50920,11306,43719,7647,33338,3335,20100,2,232,0,0,0,0,0,0,20201003,4호선쌍문,도봉구,도봉구,도봉구
202009,4호선,이촌,39,1,997,771,3675,7279,10356,12920,13414,22236,8938,11517,5938,6956,5868,6872,6892,7479,7236,8338,7527,8282,8364,8370,12151,9488,14697,11839,18751,16904,8417,12454,5865,7177,6121,5863,3470,4297,1172,2458,0,17,0,0,0,0,0,0,20201003,4호선이촌,용산구,용산구,용산구
202009,4호선,창동,1685,15,14550,2838,32940,11907,82320,17291,70347,35187,43218,24911,31446,22949,29301,24399,29824,25923,30189,28393,28909,32838,30326,37749,32628,42648,34232,52555,37124,82644,21265,72465,16840,40918,14777,35245,11142,25374,4456,16172,234,2478,0,0,0,0,0,0,20201003,4호선창동,도봉구,도봉구,도봉구
202009,4호선,총신대입구,64,3,5602,996,14096,10951,38998,15681,49105,35977,28851,30058,20404,20342,20280,19128,21889,20965,22375,22742,22489,24182,23446,26946,25935,31583,29935,41494,37488,62450,22471,42628,19044,22219,15638,19254,10797,14776,3714,7999,11,969,1,1,0,0,0,0,20201003,4호선총신대입구,동작구,동작구,동작구
202009,4호선,충무로,67,2,2427,2662,3534,16391,6741,50326,10177,157432,10795,86629,10874,39294,13896,28397,16599,25780,21754,26514,26812,23148,30578,19927,39876,19767,73482,21552,126909,23998,60076,14500,38867,7495,35682,7165,22309,5458,8654,3982,8,405,1,2,0,0,0,0,20201003,4호선충무로,중구,중구,중구
202009,4호선,한성대입구,47,0,6335,906,10128,5397,25674,15326,30884,25952,20366,18071,14046,12734,13348,12464,15221,12859,15766,14774,15696,13710,17405,15286,21081,16953,25335,23419,26307,31645,14283,25598,10921,15154,9680,13908,7161,11084,2531,7779,5,2652,0,0,0,0,0,0,20201003,4호선한성대입구,성북구,성북구,성북구
202009,4호선,혜화,33,1,2616,2363,6057,17741,14886,40925,17439,99230,19240,62342,23885,39081,25564,31295,24634,37297,26707,48085,34766,45058,44580,34678,53889,32254,71929,38952,93161,46859,47889,36761,41956,14337,49349,13487,42454,10258,12322,6595,4,319,0,0,0,0,0,0,20201003,4호선혜화,종로구,종로구,종로구
202009,4호선,회현,26,0,1799,737,2855,15571,3955,42634,6032,109974,7106,82490,9808,55754,16005,39371,20406,30798,25125,28338,30848,26241,38444,22276,54024,16984,71045,12870,100347,10569,39315,6074,36357,3486,14183,3900,6991,2948,2138,1353,0,159,0,0,0,0,0,0,20201003,4호선회현,중구,중구,중구
202009,5호선,강동,65,0,10295,1193,19045,10511,50064,23714,60903,42399,31648,22437,19478,13358,17841,12755,18807,13532,18735,15720,18259,15430,19426,17842,21309,21038,31866,28570,41109,45376,18721,38352,11760,22147,9807,21083,6898,16660,2356,11243,5,1248,0,0,0,0,0,0,20201003,5호선강동,강동구,강동구,강동구
202009,5호선,개롱,0,0,3145,831,6899,3080,20772,6422,16617,13636,9535,6459,6498,4309,5832,4318,6754,4776,6742,5511,5861,5966,6466,7433,7806,9204,9736,11502,10915,17598,5288,16071,3534,8291,3302,7477,1879,6324,481,3992,0,641,0,0,0,0,0,0,20201003,5호선개롱,송파구,송파구,송파구
202009,5호선,개화산,4,0,3224,276,5765,4557,16890,4564,15493,9542,7960,4975,5443,4321,5186,4185,5594,4598,5592,4579,5323,4989,5580,5911,6560,6327,7941,7250,9022,12184,4259,12745,2815,6842,2324,6147,1673,5255,424,2830,2,566,0,0,0,0,0,0,20201003,5호선개화산,강서구,강서구,강서구
202009,5호선,거여,0,0,4328,565,9147,8326,27524,7129,24632,14849,12099,7157,8175,4954,7107,5070,7731,5547,7657,6279,7581,6895,8223,8504,10758,10122,13039,13128,12489,18880,5453,19311,3880,9365,3622,8931,2023,6931,602,4276,1,615,0,0,0,0,0,0,20201003,5호선거여,송파구,송파구,송파구
202009,5호선,고덕,0,0,2992,1321,10343,5490,25396,11716,22070,14180,10461,7947,8418,7002,8524,6423,9014,7438,9218,9200,9442,8781,10827,9061,15198,10188,14423,13330,12004,21212,6047,22815,4680,9722,4673,9438,4532,6326,1111,4234,32,650,0,0,0,0,0,0,20201003,5호선고덕,강동구,강동구,강동구
202009,5호선,공덕,7,0,1658,799,4517,5790,16166,27125,21328,68811,10825,37402,7945,12476,9635,10430,10561,10130,11662,10763,11971,10512,13433,10749,17586,11865,31039,18067,56496,31268,22849,17920,15649,8658,14606,7527,8660,5464,3345,3560,13,312,0,0,0,0,0,0,20201003,5호선공덕,마포구,마포구,마포구
202009,5호선,광나루,0,0,4655,1677,13288,7695,31586,13330,37690,24386,21418,15094,13179,13047,11982,10732,12801,11130,14196,11390,14174,11750,15025,12465,18286,15106,19580,19460,24939,31828,12840,22527,8412,14776,7488,12542,5856,9683,1575,5953,1,158,0,0,0,0,0,0,20201003,5호선광나루,광진구,광진구,광진구
202009,5호선,광화문,4,0,811,608,2757,20079,7388,68672,10743,206326,9465,84909,9474,30677,13437,25888,16097,22752,20215,25509,24145,21468,29993,18881,40770,17725,79547,20241,163241,23436,61185,13078,40066,5821,37774,4553,19495,2754,5387,1976,1,142,0,0,0,0,0,0,20201003,5호선광화문,종로구,종로구,종로구
202009,5호선,군자,51,0,7013,864,10118,5128,28741,6879,40549,19052,17828,13280,9640,7622,9413,7817,10091,9040,10207,10302,9668,10733,9791,12876,11751,15224,14818,23441,19193,40422,12011,30080,9163,15990,8778,14684,6397,11631,2588,7466,4,3382,0,0,0,0,0,0,20201003,5호선군자,광진구,광진구,광진구
202009,5호선,굽은다리,0,0,5760,422,10880,2408,31239,5263,32146,11138,16438,7498,10444,6163,9414,6208,10273,6778,9930,7986,9191,8500,9218,10206,9824,12779,10512,16113,11706,28610,6628,23305,4814,12574,4536,13423,3106,8677,836,5978,12,874,0,0,0,0,0,0,20201003,5호선굽은다리,강동구,강동구,강동구
202009,5호선,길동,6,0,4337,424,7566,2895,18913,5234,23369,15425,11193,10042,8516,7011,8282,7404,8866,7217,9143,8213,8598,8775,8730,10346,9560,12645,10929,14105,13767,22682,6898,18007,5009,10498,4479,7870,2675,5938,905,3797,7,527,0,0,0,0,0,0,20201003,5호선길동,강동구,강동구,강동구
202009,5호선,김포공항,3,0,318,1350,1482,6173,3967,10302,4530,13325,5302,9858,5403,8567,6580,9704,6635,11269,8676,11892,9755,10822,10782,10183,10796,11023,14849,12001,18498,11430,13261,7240,10226,3219,10341,1781,7694,918,848,467,17,88,0,0,0,0,0,0,20201003,5호선김포공항,강서구,강서구,강서구
202009,5호선,까치산,64,0,22118,1318,37043,7944,108410,9946,130666,19497,63908,16360,35660,15642,30586,17259,31100,20341,30719,22529,26647,26970,25170,35473,25520,42254,25420,57105,26568,106971,17249,88601,13411,53243,11385,47092,8433,34260,3225,19094,8,1105,0,0,0,0,0,0,20201003,5호선까치산,강서구,강서구,강서구
202009,5호선,답십리,11,0,8608,1150,15883,7029,47997,13174,62724,31522,27725,14562,15200,10011,13363,9770,14311,10952,14838,11735,14109,12339,14392,15298,16027,17968,21021,26493,29107,49275,15054,34807,9437,18829,8080,17470,5200,13242,1794,7736,29,853,0,0,0,0,0,0,20201003,5호선답십리,성동구,성동구,성동구
202009,5호선,동대문역사문화공원,0,0,152,270,568,2422,649,8087,1219,26390,1026,9288,991,3089,1334,2095,1303,1860,1407,2026,2076,2038,2611,1763,3405,1685,8753,1879,17215,1709,7567,1131,3543,733,2659,691,1887,504,520,341,1,27,0,0,0,0,0,0,20201003,5호선동대문역사문화공원,중구,중구,중구
202009,5호선,둔촌동,0,0,3604,483,7743,5021,20133,9188,22773,17424,10931,9335,8135,6978,7741,6691,8685,7511,8555,8036,8587,8596,9275,9568,10677,11760,12973,15583,16863,23608,8551,16878,6194,8922,5479,7827,3383,5726,1124,3614,0,2,0,0,0,0,0,0,20201003,5호선둔촌동,강동구,강동구,강동구
202009,5호선,마곡,0,0,1846,1535,5362,4248,17696,8988,17322,30328,9364,20468,7655,9107,7426,6848,7082,7032,7921,8424,8803,7972,10244,7776,12967,8698,17854,9742,25420,16003,11451,13358,6988,6855,5578,5727,3624,4956,1260,2782,11,331,0,0,0,0,0,0,20201003,5호선마곡,강서구,강서구,강서구
202009,5호선,마장,1,0,2170,623,4990,3245,13464,6491,17919,13324,9413,7043,6642,5501,6327,5492,6584,5562,6122,5519,6519,5860,6852,6455,7360,6652,8679,8702,10723,14169,6188,10370,4184,5998,3491,5425,2457,4197,871,2321,12,242,0,0,0,0,0,0,20201003,5호선마장,성동구,성동구,성동구
202009,5호선,마천,8,0,5267,235,8137,3963,20659,3963,19103,9649,9254,5991,6508,5418,5864,4777,6482,4817,6299,5157,6004,5612,6088,7471,7314,8537,8044,10393,7629,15484,3462,15157,2506,7787,1994,7688,1061,5961,235,3935,2,663,0,0,0,0,0,0,20201003,5호선마천,송파구,송파구,송파구
202009,5호선,마포,19,0,2047,1387,6575,8198,19934,21431,25828,62787,13610,31689,9746,13876,10075,11600,10838,10702,12642,11404,12775,10664,14352,11253,17418,12820,29063,18472,51685,31360,20407,20003,14455,10389,15045,8337,8651,6221,2831,3733,3,579,0,0,0,0,0,0,20201003,5호선마포,마포구,마포구,마포구
202009,5호선,명일,2,0,3967,424,10314,2256,31736,5461,26876,8627,12936,6791,9443,5619,8620,6070,9013,6567,8304,7588,8233,8054,8059,9548,9013,11743,8708,15639,9240,29501,5340,26188,4047,11533,3410,11017,2185,7305,741,5220,17,663,0,0,0,0,0,0,20201003,5호선명일,강동구,강동구,강동구
202009,5호선,목동,1,0,7222,1102,17612,5463,50762,11604,60009,25188,27608,18301,17365,12773,16410,11884,16717,12967,16741,16093,16175,15970,16511,19485,17981,24886,21515,36692,24551,68017,13380,49623,10765,26006,10184,22824,9112,17325,2518,9440,1,167,0,0,0,0,0,0,20201003,5호선목동,양천구,양천구,양천구
202009,5호선,발산,2,0,2867,2154,7527,13251,20901,26157,22014,81244,13432,42536,12395,19345,14547,16941,16292,17982,17153,19401,19283,18083,24344,16981,29511,18165,43950,21660,61638,32538,29539,25338,20516,12865,21163,10292,13436,7204,4272,4083,5,639,0,0,0,0,0,0,20201003,5호선발산,강서구,강서구,강서구
202009,5호선,방이,0,0,1813,778,6180,3523,15977,6909,14201,20340,8080,9875,6028,5595,5870,5278,6649,6516,6765,7438,6790,6861,7507,7754,8116,9503,10226,12413,16001,16618,8029,13113,6043,7173,6950,5200,6425,4769,1136,2305,1,446,0,1,0,0,0,0,20201003,5호선방이,송파구,송파구,송파구
202009,5호선,방화,9,0,4158,6,9090,3283,23801,4148,20399,11428,10733,6302,7589,4740,7156,4848,7893,5903,7737,6121,7289,6333,7476,7659,8793,8393,8597,10047,8815,16810,4165,17463,3016,10017,2649,8562,1680,6988,491,3974,0,770,0,0,0,0,0,0,20201003,5호선방화,강서구,강서구,강서구
202009,5호선,상일동,8,0,7318,828,26668,6393,72483,10526,53704,15909,23923,7038,16181,6142,13748,7075,13784,8666,13639,10168,12111,10822,12980,13333,15493,16751,17329,24714,16614,42351,8253,47739,5499,23586,4323,18195,2678,16213,936,9793,33,1562,0,0,0,0,0,0,20201003,5호선상일동,강동구,강동구,강동구
202009,5호선,서대문,3,0,2505,1145,4972,11651,13919,49547,17892,120299,13123,35628,11067,14409,12432,10934,12564,10706,11944,14152,14897,11581,17915,10409,25271,9743,42687,13573,90969,17916,26324,11304,17462,7355,14113,6680,8138,4933,2394,3022,3,280,0,0,0,0,0,0,20201003,5호선서대문,종로구,종로구,종로구
202009,5호선,송정,23,0,3550,1224,6912,4000,17375,6564,18144,11532,11464,6961,8689,5889,7787,6152,7686,6722,8130,6570,7671,7014,7703,8456,8422,8783,10347,10852,11959,15970,6472,13512,4625,8292,4081,7445,2720,5740,1028,3365,5,298,0,0,0,0,0,0,20201003,5호선송정,강서구,강서구,강서구
202009,5호선,신금호,15,0,2640,328,5924,2438,18027,7545,22425,10421,11470,5611,6813,4415,5800,4599,6161,5155,6378,5549,6068,5749,6012,7310,8313,8569,7886,12609,8411,20913,5756,14724,3900,8377,3158,7529,1834,5460,722,3549,2,283,0,0,0,0,0,0,20201003,5호선신금호,성동구,성동구,성동구
202009,5호선,신길,61,1,1470,472,2883,2082,10176,4137,14210,12711,5552,6403,2717,2104,2484,2142,2812,2464,2991,2737,2720,2759,2889,3139,3518,3791,5419,6856,11135,12821,4293,7935,2421,5212,2502,5249,1641,3779,727,2252,0,61,0,0,0,0,0,0,20201003,5호선신길,영등포구,영등포구,영등포구
202009,5호선,신정,55,0,10526,663,20132,3595,57070,6516,68700,11663,30184,7010,14763,6079,12133,6360,12355,7356,12005,8332,10450,9518,9549,13234,10859,15515,11919,22573,13100,40571,7005,32161,4734,18252,3688,17907,3117,12939,938,8278,1,121,0,0,0,0,0,0,20201003,5호선신정,양천구,양천구,양천구
202009,5호선,아차산,0,0,7669,1548,14313,4998,37092,9562,50113,19188,25010,16001,15811,15509,14232,13827,16017,14198,17313,14763,17183,15187,17330,17889,18812,20418,19927,27349,21124,44643,13317,34444,9304,19547,8692,16780,5873,12756,1727,7417,4,359,0,0,0,0,0,0,20201003,5호선아차산,광진구,광진구,광진구
202009,5호선,애오개,3,0,1981,624,4460,3103,14818,8307,18679,25916,9319,10281,6256,5111,6133,4727,6062,4984,6696,5769,6977,5924,8067,6651,7532,6861,10761,9958,20910,16943,6957,11344,4617,6495,3762,6298,2667,4592,855,2650,0,1148,0,0,0,0,0,0,20201003,5호선애오개,마포구,마포구,마포구
202009,5호선,양평,0,0,1652,782,5372,3398,17911,7911,19810,33209,8396,13988,5404,5859,5218,4355,5670,4215,5871,4924,5774,4905,6328,5619,7370,6176,12838,9361,28066,17932,9035,13124,4952,6519,4102,6383,2665,4791,933,2859,0,35,0,0,0,0,0,0,20201003,5호선양평,영등포구,영등포구,영등포구
202009,5호선,여의나루,6,0,927,1076,2220,6704,4010,24279,5852,44588,3614,11529,2884,4237,4043,4602,4004,4706,4376,6478,6057,7608,8322,7964,11366,8563,22828,10194,39018,12083,17080,9476,12893,6173,12680,4544,10583,2632,3848,1345,4,305,0,0,0,0,0,0,20201003,5호선여의나루,영등포구,영등포구,영등포구
202009,5호선,여의도,3,0,1756,2057,3416,21169,7276,112468,10764,170574,9025,61937,8711,19354,12593,16481,12059,15772,15144,17026,17974,13900,24106,12682,32983,12863,99057,15912,135308,20954,48042,11771,31637,6486,27816,5479,14252,3745,3721,2112,2,1563,0,0,0,0,0,0,20201003,5호선여의도,영등포구,영등포구,영등포구
202009,5호선,영등포구청,4,0,892,431,1710,1847,6122,4785,8863,19085,4145,9026,3012,4084,3344,3286,3247,3138,3676,3650,3669,3412,4283,3554,4891,3594,7668,5058,16444,8635,6383,5472,3398,3076,3072,2759,1934,1898,806,1217,0,1,0,0,0,0,0,0,20201003,5호선영등포구청,영등포구,영등포구,영등포구
202009,5호선,영등포시장,4,0,2098,903,4681,4974,14739,11554,19905,31361,9806,16609,6994,10370,7708,9265,8421,9037,9291,10528,9273,9881,10684,9928,12688,9495,18002,12411,28182,20130,12514,12775,8040,7402,6786,6830,4563,5118,1493,2989,1,26,0,0,0,0,0,0,20201003,5호선영등포시장,영등포구,영등포구,영등포구
202009,5호선,오금,0,0,1077,304,2226,2551,7787,7438,7031,16890,4290,6010,3209,2761,3320,2523,3813,2702,4174,3018,4376,2968,4404,3188,5695,3835,7681,4757,12687,6710,4360,5698,3045,3284,2451,2832,1627,2446,495,1624,4,246,0,0,0,0,0,0,20201003,5호선오금,송파구,송파구,송파구
202009,5호선,오목교,1,0,3772,1437,12050,7019,39752,23270,44051,63563,22312,48728,16172,25332,17488,22917,20106,22795,20658,25413,22018,25106,25185,25173,29781,28752,38711,39332,58540,62401,32377,42665,32855,19473,23157,16935,17568,12789,4592,7627,0,75,0,0,0,0,0,0,20201003,5호선오목교,양천구,양천구,양천구
202009,5호선,올림픽공원,0,0,786,823,4627,3569,9528,5651,9523,7562,5530,3807,3994,3000,3686,3100,4123,4027,4415,4501,4498,4382,5742,4279,7190,4741,8426,5439,8748,7391,4657,6826,2693,3740,1971,2833,1511,2577,458,1445,0,84,0,0,0,0,0,0,20201003,5호선올림픽공원,송파구,송파구,송파구
202009,5호선,왕십리,13,0,1726,416,2041,2009,4868,4620,7506,16904,4134,6808,3435,4866,3839,4882,4317,4961,4466,5817,5052,5759,5860,6058,6594,6559,8580,7970,12778,12126,7252,7765,5746,3991,6110,3644,4128,2822,1958,1884,12,904,0,0,0,0,0,0,20201003,5호선왕십리,성동구,성동구,성동구
202009,5호선,우장산,5,0,5027,671,16906,3704,45642,12950,45256,17694,22554,11394,15471,9991,15071,10760,15474,11481,16349,13797,15058,14680,17676,16809,17412,19785,17173,24206,16055,44699,9385,36332,6903,19398,5925,16409,4359,13660,1215,7575,5,448,0,0,0,0,0,0,20201003,5호선우장산,강서구,강서구,강서구
